"","ID","parque","cod parque","nquest","idade","sexo","cidade","cod cidade","bairro","cod bairro","estadocivil","racacor","escolar","ocupacao","renda","depend","qdepend","objetivo","distantp","freqvis","tempoestad","tempoatfis","infraestrutura","manutencao","tamanho","sombra","seguranca","iluminacao","ruido","temperatura","qualiar","Influperman","vegetar","vegettemp","vegetruido","vegetinund","moraruido","moratemp","moraqualiar","moraarb","moradren","saudefis","saudemen","nivelstres","exppolatm","exppolson","lance1","resp1","lance2","resp2","bidl","bidh","lnRenda","t1","t2","lnRendat1","lnRendat2","...58"
"614",662,"jaqueira",7,"8",56,1,"escada",106,"escada",1061,2,NA,19,2,10000,NA,1,3,5000,3,120,60,4,3,3,4,3,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,23,1,48,1,4.79583152331272,48,4,-23,-48,9.21034060197616,9.21034085197607,NA
"615",663,"jaqueira",7,"9",45,2,"recife",101,"recife",10165,2,NA,19,1,4500,NA,2,4,2000,5,150,0,5,5,5,0,4,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,47,1,52,1,6.85565460040104,52,3.65321251377534,-47,-52,8.41183499674337,8.41183524365635,NA
"616",665,"jaqueira",7,"11",37,1,"recife",101,"recife",10165,2,NA,17,6,4000,NA,1,4,2000,4,120,30,3,2,3,4,2,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,54,1,58,1,7.34846922834953,58,3.60205999132796,-54,-58,8.29405301509633,8.29405326509546,NA
"617",666,"jaqueira",7,"12",44,2,"recife",101,"torreao",10176,2,NA,19,6,4000,NA,2,4,2500,4,150,120,4,3,4,4,4,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,18,1,20,1,4.24264068711928,20,3.60205999132796,-18,-20,8.29405076510139,8.29405089010125,NA
"618",668,"jaqueira",7,"14",43,2,"recife",101,"encruzilhada",10135,0,NA,19,1,9000,NA,2,4,1500,5,150,0,4,4,3,3,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,NA,NA,16,1,30,1,4,30,3.95424250943932,-16,-30,9.1049800538492,9.10498022668866,NA
"619",669,"jaqueira",7,"15",61,2,"recife",101,"madalena",10154,2,NA,19,6,998,NA,0,7,2000,2,120,30,4,3,4,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,42,0,26,0,26,48.4807406984079,2.99913054128737,-42,-26,6.90579544392774,6.90577938028359,NA
"620",670,"jaqueira",7,"16",66,2,"olinda",113,"bairro novo",1133,1,NA,19,3,2000,NA,0,3,5000,2,120,60,4,4,4,4,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,51,0,4,0,4,58.1414284285429,3.30102999566398,-51,-4,7.6009152094608,7.60090345954158,NA
"621",671,"jaqueira",7,"17",32,1,"abreu e Lima",102,"centro",1021,2,NA,19,6,5000,NA,1,4,5000,6,150,30,5,5,5,5,4,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,18,1,45,1,4.24264068711928,45,3.69897000433602,-18,-45,8.51719391141598,8.51719499141462,NA
"622",672,"jaqueira",7,"18",32,2,"abreu e Lima",102,"centro",1021,2,NA,19,3,1500,NA,2,2,5000,6,150,0,5,5,5,5,5,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,28,0,25,0,25,33.2915026221292,3.17609125905568,-28,-25,7.31323283145731,7.31323149813968,NA
"623",673,"jaqueira",7,"19",35,1,"abreu e Lima",102,"centro",1021,2,NA,19,3,2300,NA,1,7,5000,6,120,0,4,4,5,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,15,1,46,1,3.87298334620742,46,3.36172783601759,-15,-46,7.74066723745197,7.74067309753161,NA
"624",674,"jaqueira",7,"20",40,2,"abreu e Lima",102,"centro",1021,2,NA,19,2,3500,NA,3,4,5000,6,150,0,5,3,5,5,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,54,1,56,1,7.34846922834953,56,3.54406804435028,-54,-56,8.16052265563105,8.16052281889563,NA
"625",675,"jaqueira",7,"21",41,1,"recife",101,"iputinga",10146,0,NA,21,2,3500,NA,4,4,4500,6,150,0,4,4,5,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,44,1,46,1,6.6332495807108,46,3.54406804435028,-44,-46,8.16052183930779,8.1605220025725,NA
"626",676,"jaqueira",7,"22",37,1,"recife",101,"nova descoberta",10159,2,NA,19,7,3000,NA,1,3,5000,4,150,120,4,3,4,4,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,14,0,12,0,12,17.7416573867739,3.47712125471966,-14,-12,8.00636912320459,8.00636890098269,NA
"627",677,"jaqueira",7,"23",64,2,"jaboatao",111,"cajueiro seco",1112,2,NA,8,4,998,NA,0,4,5000,3,150,0,5,5,5,5,3,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,12,1,44,1,3.46410161513775,44,2.99913054128737,-12,-44,6.90576532438327,6.90579745186512,NA
"628",678,"jaqueira",7,"24",40,1,"recife",101,"nova descoberta",10159,2,NA,19,7,3000,NA,2,3,5000,3,120,120,4,4,4,4,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,NA,NA,53,0,33,0,33,60.2801098892805,3.47712125471966,-53,-33,8.0063734565218,8.00637123431019,NA
"629",681,"jaqueira",7,"27",31,2,"recife",101,"rosarinho",10166,1,NA,15,3,700,NA,1,4,500,6,150,0,4,4,4,4,4,0,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,14,0,4,1,4,17.7416573867739,2.84509804001426,-14,-4,6.55110890606382,6.55108849827539,NA
"630",683,"jaqueira",7,"29",19,2,"paulista",118,"janga",1181,1,NA,17,6,1300,NA,0,3,5000,4,120,60,5,5,5,4,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,20,1,21,1,4.47213595499958,21,3.11394335230684,-20,-21,7.17013137769913,7.17013196940793,NA
"631",684,"jaqueira",7,"30",74,1,"camaragibe",104,"centro",1041,2,NA,5,4,998,NA,2,2,5000,4,150,0,4,4,4,5,5,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,NA,NA,14,1,18,1,3.74165738677394,18,2.99913054128737,-14,-18,6.90576733238113,6.90577134836474,NA
"632",686,"jaqueira",7,"32",58,1,"camaragibe",104,"aldeia",1043,2,NA,19,4,15000,NA,2,3,5000,2,60,60,5,4,3,5,5,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,19,1,23,1,4.35889894354067,23,4.17609125905568,-19,-23,9.61580556452879,9.61580558230656,NA
"633",687,"jaqueira",7,"33",42,1,"recife",101,"varzea",10179,1,NA,12,7,2000,NA,4,6,5000,4,60,0,4,4,5,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,42,1,57,1,6.48074069840786,57,3.30102999566398,-42,-57,7.60091295948696,7.60091670944055,NA
"634",688,"jaqueira",7,"34",29,1,"camaragibe",104,"centro",1041,1,NA,17,7,2000,NA,2,7,5000,5,150,150,4,4,3,4,3,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,37,0,35,0,35,43.0827625302982,3.30102999566398,-37,-35,7.6009117094993,7.6009112095038,NA
"635",691,"jaqueira",7,"37",72,1,"recife",101,"macaxeira",10153,2,NA,19,4,15000,NA,0,3,5000,1,150,120,5,3,5,3,3,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,23,0,16,0,16,27.7958315233127,4.17609125905568,-23,-16,9.61580558230656,9.61580555119546,NA
"636",693,"jaqueira",7,"39",39,2,"recife",101,"parnamirim",10160,2,NA,19,3,3000,NA,1,3,500,2,120,120,4,4,5,5,4,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,55,1,59,1,7.41619848709566,59,3.47712125471966,-55,-59,8.00637367874269,8.00637412318432,NA
"637",694,"jaqueira",7,"40",60,1,"recife",101,"parnamirim",10160,2,NA,26,4,15000,NA,0,3,500,1,60,60,4,4,2,4,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,NA,37,1,49,1,6.08276253029822,49,4.17609125905568,-37,-49,9.61580564452878,9.6158056978621,NA
"638",695,"jaqueira",7,"41",80,2,"jaboatao",111,"vista alegre",11117,4,NA,15,4,10000,NA,0,3,5000,2,120,60,4,4,4,5,4,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,8,1,38,1,2.82842712474619,38,4,-8,-38,9.21034045197618,9.21034075197611,NA
"639",696,"jaqueira",7,"42",56,2,"recife",101,"rosarinho",10166,2,NA,15,3,2000,NA,0,4,500,2,120,60,5,5,5,5,3,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,40,0,25,1,25,46.3245553203368,3.30102999566398,-40,-25,7.60091245949208,7.60090870952255,NA
"640",697,"jaqueira",7,"43",48,2,"recife",101,"gracas",10139,2,NA,19,5,4000,NA,0,6,500,3,120,0,4,4,4,5,4,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,28,1,40,1,5.29150262212918,40,3.60205999132796,-28,-40,8.2940513901005,8.2940521400989,NA
"641",698,"jaqueira",7,"44",72,1,"recife",101,"boa vista",10114,2,NA,19,4,10000,NA,1,2,2500,1,120,60,5,5,5,5,5,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,46,0,28,1,28,52.7823299831253,4,-46,-28,9.21034083197608,9.21034065197614,NA
"642",699,"jaqueira",7,"45",22,1,"recife",101,"nova descoberta",10159,1,NA,19,3,1800,NA,0,3,5000,2,150,60,5,5,3,4,5,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,33,1,49,1,5.74456264653803,49,3.25527250510331,-33,-49,7.49555212901757,7.49555706722669,NA
"643",700,"jaqueira",7,"46",35,2,"recife",101,"torre",10175,2,NA,15,3,998,NA,1,3,2000,2,60,60,5,5,4,0,5,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,19,1,41,1,4.35889894354067,41,2.99913054128737,-19,-41,6.90577235235812,6.90579443995754,NA
"644",701,"jaqueira",7,"47",52,2,"recife",101,"parnamirim",10160,1,NA,15,7,1500,NA,0,6,500,5,150,0,4,5,5,4,4,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,18,1,37,1,4.24264068711928,37,3.17609125905568,-18,-37,7.3132283870583,7.31323683139954,NA
"645",703,"jaqueira",7,"49",26,1,"recife",101,"casa amarela",10121,1,NA,17,8,600,NA,0,3,2000,2,60,60,3,3,5,5,4,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,50,0,47,1,47,57.0710678118655,2.77815125038364,-50,-47,6.39706853446087,6.39706020225007,NA
"646",704,"jaqueira",7,"50",24,1,"recife",101,"fundao",10138,1,NA,17,3,1996,NA,0,3,3000,2,60,60,3,3,4,4,4,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,10,1,26,1,3.16227766016838,26,3.30016053695135,-10,-26,7.59890296689834,7.59890698292832,NA
"647",705,"jaqueira",7,"51",48,1,"recife",101,"espinheiro",10137,2,NA,15,3,2000,NA,2,6,1500,3,60,30,3,3,4,3,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,36,0,26,1,26,42,3.30102999566398,-36,-26,7.60091145950158,7.60090895952096,NA
"648",706,"jaqueira",7,"52",27,2,"recife",101,"casa amarela",10121,1,NA,19,6,2994,NA,0,6,2000,1,120,60,5,5,5,5,5,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,NA,8,1,10,1,2.82842712474619,10,3.47625179600703,-8,-10,8.00436645743432,8.00436668054788,NA
"649",707,"jaqueira",7,"53",19,1,"recife",101,"mangabeira",10155,1,NA,15,0,1996,NA,0,2,2000,4,120,0,4,3,4,4,2,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,57,0,17,1,17,64.5498344352708,3.30016053695135,-57,-17,7.59891476394052,7.59890472391344,NA
"650",709,"jaqueira",7,"55",52,2,"recife",101,"morro da conceicao",10157,2,NA,15,2,2495,NA,3,3,2500,2,120,150,4,4,5,5,5,0,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,52,1,56,1,7.21110255092798,56,3.39707054995941,-52,-56,7.82205236153084,7.82205300409296,NA
"651",712,"jaqueira",7,"58",49,2,"recife",101,"casa amarela",10121,1,NA,14,2,1100,NA,0,2,2000,3,150,60,5,5,5,5,5,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,59,0,45,0,45,66.6811457478686,3.04139268515822,-59,-45,7.00311421792829,7.00310264817757,NA
"652",713,"jaqueira",7,"59",40,1,"vitoria de santo antao",117,"vitoria de santo antao",1171,2,NA,12,6,998,NA,0,2,5000,2,150,60,3,3,4,4,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,54,0,37,0,37,61.3484692283495,2.99913054128737,-54,-37,6.90580749149153,6.90579042406666,NA
"653",714,"jaqueira",7,"60",44,2,"recife",101,"boa vista",10114,0,NA,8,2,998,NA,0,2,2500,2,150,60,5,5,5,4,5,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,34,1,60,1,5.8309518948453,60,2.99913054128737,-34,-60,6.90578741213792,6.90581351521899,NA
"654",715,"jaqueira",7,"61",60,1,"recife",101,"arruda",10181,2,NA,17,3,6000,NA,0,7,2000,3,150,0,3,0,4,3,4,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,48,0,19,0,19,54.9282032302755,3.77815125038364,-48,-19,8.69951608154264,8.69951527598783,NA
"655",716,"jaqueira",7,"62",75,1,"recife",101,"iputinga",10146,1,NA,19,4,2994,NA,1,2,4500,3,150,0,3,4,4,4,3,0,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,NA,10,0,4,0,4,13.1622776601684,3.47625179600703,-10,-4,8.00436668054788,8.00436601120704,NA
"656",717,"jaqueira",7,"63",43,2,"recife",101,"iputinga",10146,3,NA,19,3,5000,NA,1,3,4500,4,150,120,3,1,4,4,4,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,16,1,17,1,4,17,3.69897000433602,-16,-17,8.51719383141603,8.51719387141601,NA
"657",718,"jaqueira",7,"64",38,2,"recife",101,"cohab",10127,2,NA,17,1,998,NA,0,2,5000,3,120,0,5,3,4,5,5,5,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,21,1,36,1,4.58257569495584,36,2.99913054128737,-21,-36,6.90577436034187,6.90578942009142,NA
"658",719,"jaqueira",7,"65",28,1,"recife",101,"casa amarela",10121,1,NA,17,7,3000,NA,0,7,2000,4,150,0,4,4,4,5,4,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,11,1,26,1,3.3166247903554,26,3.47712125471966,-11,-26,8.00636878987172,8.00637045653496,NA
"659",720,"jaqueira",7,"66",34,2,"recife",101,"torre",10175,2,NA,19,2,7500,NA,1,3,2000,3,120,60,3,3,4,4,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,48,1,51,1,6.92820323027551,51,3.8750612633917,-48,-51,8.92265915285737,8.92265920619066,NA
"660",721,"jaqueira",7,"67",62,1,"recife",101,"torre",10175,1,NA,9,3,4980,NA,0,2,2000,6,150,0,3,3,4,4,4,0,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,34,1,41,1,5.8309518948453,41,3.69722934275972,-34,-41,8.51318654096339,8.51318682321647,NA
"661",722,"jaqueira",7,"68",42,1,"recife",101,"espinheiro",10137,0,NA,19,7,3992,NA,3,2,1500,4,120,0,5,5,5,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,NA,NA,25,1,46,1,5,46,3.60119053261533,-25,-46,8.29204920619893,8.29205052396178,NA
"662",723,"jaqueira",7,"69",67,2,"olinda",113,"olinda",11311,4,NA,19,4,3992,NA,0,3,5000,4,120,60,4,4,5,3,4,0,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,55,0,41,0,41,62.4161984870957,3.60119053261533,-55,-41,8.29205108871676,8.29205021020888,NA
"663",725,"jaqueira",7,"71",38,2,"sao lourenco",116,"sao lourenco",1161,2,NA,15,7,1144,NA,2,4,5000,4,150,150,4,4,5,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,NA,NA,12,1,13,1,3.46410161513775,13,3.05842602445701,-12,-13,7.04229534105023,7.04229610513898,NA
"664",727,"jaqueira",7,"73",19,1,"sao lourenco",116,"sao lourenco",1161,1,NA,17,3,500,NA,0,6,5000,4,150,150,4,4,5,5,5,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,49,0,42,0,42,56,2.69897000433602,-49,-42,6.2148040792167,6.21477608431177,NA
"665",729,"jaqueira",7,"75",31,1,"recife",101,"dois unidos",10134,1,NA,19,2,4000,NA,0,3,5000,2,150,60,4,3,4,4,4,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,53,1,56,1,7.28010988928052,56,3.60205999132796,-53,-56,8.29405295259654,8.2940531400959,NA
"666",731,"jaqueira",7,"77",35,2,"recife",101,"torre",10175,3,NA,15,3,2000,NA,2,4,2000,4,120,120,3,3,4,5,4,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,39,1,44,1,6.2449979983984,44,3.30102999566398,-39,-44,7.60091220949455,7.60091345948158,NA
"667",732,"jaqueira",7,"78",43,1,"recife",101,"casa amarela",10121,2,NA,11,3,1000,NA,3,4,2000,4,150,1500,3,3,4,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,NA,NA,47,0,33,1,33,53.855654600401,3,-47,-33,6.90780227787767,6.90778827843765,NA
"668",735,"jaqueira",7,"81",37,2,"joao pessoa",202,"joao pessoa",2021,1,NA,15,5,170,NA,2,4,5000,6,120,0,4,4,4,4,4,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,28,1,38,1,5.29150262212918,38,2.23044892137827,-28,-38,5.13676682614164,5.13711245224677,NA
"669",736,"jaqueira",7,"82",24,1,"jaboatao",111,"cajueiro seco",1112,1,NA,15,3,1000,NA,0,6,5000,4,150,0,4,4,5,5,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,47,1,58,1,6.85565460040104,58,3,-47,-58,6.90780227787767,6.9078132773002,NA
"670",737,"jaqueira",7,"83",75,2,"recife",101,"parnamirim",10160,4,NA,15,4,6000,NA,0,2,500,4,60,0,4,4,5,5,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,19,1,20,1,4.35889894354067,20,3.77815125038364,-19,-20,8.69951527598783,8.69951530376559,NA
"671",738,"jaqueira",7,"84",66,1,"recife",101,"iputinga",10146,2,NA,19,4,5000,NA,2,3,4500,1,120,15,3,3,4,4,2,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,52,1,56,1,7.21110255092798,56,3.69897000433602,-52,-56,8.51719527141407,8.51719543141373,NA
"672",739,"jaqueira",7,"85",56,2,"recife",101,"iputinga",10146,1,NA,19,4,6000,NA,0,2,4500,2,120,120,4,4,4,4,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,9,1,21,1,3,21,3.77815125038364,-9,-21,8.69951499821016,8.69951533154335,NA
"673",740,"jaqueira",7,"86",86,2,"jaboatao",111,"jaboatao",1117,4,NA,19,4,10000,NA,0,2,5000,4,120,0,5,5,3,5,4,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,NA,41,0,21,1,21,47.4031242374328,4,-41,-21,9.2103407819761,9.21034058197616,NA
"674",741,"jaqueira",7,"87",22,1,"jaboatao",111,"cajueiro seco",1112,1,NA,15,7,1500,NA,0,3,5000,3,150,60,5,4,5,5,4,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,8,1,60,1,2.82842712474619,60,3.17609125905568,-8,-60,7.31322394263954,7.31324705340142,NA
"675",742,"jaqueira",7,"88",51,2,"jaboatao",111,"barra de jangada",1111,1,NA,19,7,1000,NA,0,4,5000,6,150,0,4,4,5,4,5,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,55,0,10,0,10,62.4161984870957,3,-55,-10,6.90781027746969,6.90776527893214,NA
"676",743,"jaqueira",7,"89",33,1,"recife",101,"guabiraba",10140,2,NA,19,7,1200,NA,1,2,5000,5,150,0,4,4,5,4,4,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,14,0,5,1,5,17.7416573867739,3.07918124604762,-14,-5,7.09008655795105,7.09008030799229,NA
"677",745,"jaqueira",7,"91",20,2,"recife",101,"espinheiro",10137,1,NA,15,6,750,NA,0,2,1500,5,150,0,5,5,4,3,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,NA,NA,58,1,59,1,7.61577310586391,59,2.8750612633917,-58,-59,6.62017631232588,6.62017808991879,NA
"678",746,"jaqueira",7,"92",48,1,"recife",101,"boa vista",10114,1,NA,15,1,1100,NA,0,3,2500,2,120,150,4,4,4,5,3,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,NA,NA,41,1,52,1,6.40312423743285,52,3.04139268515822,-41,-52,7.00309934250992,7.00310843306967,NA
"679",747,"jaqueira",7,"93",23,1,"recife",101,"alto santa teresinha",1018,1,NA,17,5,1200,NA,0,3,3000,4,120,60,4,4,4,4,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,7,1,58,1,2.64575131106459,58,3.07918124604762,-7,-58,7.09008169687539,7.09011711274274,NA
"680",751,"jaqueira",7,"97",37,2,"jaboatao",111,"dois carneiros",1116,2,NA,15,2,998,NA,2,6,5000,5,150,0,5,4,4,4,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,32,0,28,0,28,37.6568542494924,2.99913054128737,-32,-28,6.90578540418039,6.90578138825322,NA
"681",753,"jaqueira",7,"99",22,1,"recife",101,"santo amaro",10169,1,NA,15,2,1000,NA,0,2,3000,6,150,0,4,3,5,5,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,25,1,32,1,5,32,3,-25,-32,6.90778027866964,6.90778727847015,NA
"682",754,"jaqueira",7,"100",37,2,"recife",101,"santo amaro",10169,1,NA,15,6,1000,NA,4,4,3000,6,150,0,4,4,4,4,4,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,39,0,25,1,25,45.2449979983984,3,-39,-25,6.90779427822166,6.90778027866964,NA
"683",757,"jaqueira",7,"103",31,2,"recife",101,"beberibe",10112,1,NA,15,2,998,NA,1,4,4000,6,120,0,5,5,5,5,4,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,NA,NA,41,1,47,1,6.40312423743285,47,2.99913054128737,-41,-47,6.90579443995754,6.90580046376363,NA
"684",759,"jaqueira",7,"105",27,1,"recife",101,"casa amarela",10121,1,NA,15,2,1300,NA,0,3,2000,4,150,120,4,4,3,4,3,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,34,0,18,1,18,39.8309518948453,3.11394335230684,-34,-18,7.17013966159045,7.17013019428048,NA
"685",760,"jaqueira",7,"106",28,1,"recife",101,"casa amarela",10121,1,NA,15,2,2200,NA,2,3,2000,2,150,120,4,4,4,4,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,4,1,8,1,2,8,3.34242268082221,-4,-8,7.69621346579235,7.6962142922376,NA
"686",762,"jaqueira",7,"108",37,1,"olinda",113,"bairro novo",1133,2,NA,15,7,1500,NA,2,6,5000,1,60,0,3,3,5,5,5,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,57,0,42,0,42,64.5498344352708,3.17609125905568,-57,-42,7.31324572010275,7.31323905358275,NA
"687",763,"jaqueira",7,"109",28,2,"olinda",113,"jardim fragoso",11310,1,NA,17,3,1000,NA,1,2,5000,1,60,0,4,3,5,4,4,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,7,1,50,1,2.64575131106459,50,3,-7,-50,6.90776227895764,6.90780527773218,NA
"688",764,"jaqueira",7,"110",27,2,"recife",101,"imbiribeira",10144,1,NA,17,3,1000,NA,0,6,5000,1,120,0,3,3,4,4,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,5,1,35,1,2.23606797749979,35,3,-5,-35,6.90776027896964,6.90779027836965,NA
"689",767,"jaqueira",7,"113",42,1,"recife",101,"torre",10175,2,NA,26,2,10000,NA,2,4,2000,2,120,120,4,4,4,5,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,14,1,32,1,3.74165738677394,32,4,-14,-32,9.21034051197617,9.21034069197613,NA
"690",768,"jaqueira",7,"114",82,2,"recife",101,"engenho do meio",10136,4,NA,17,4,4000,NA,0,3,5000,3,60,60,5,4,5,4,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,50,1,58,1,7.07106781186548,58,3.60205999132796,-50,-58,8.29405276509715,8.29405326509546,NA
"691",769,"jaqueira",7,"115",37,1,"paudalho",114,"guadalajara",1141,2,NA,15,7,1200,NA,1,6,5000,4,120,0,5,5,5,5,5,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,47,1,59,1,6.85565460040104,59,3.07918124604762,-47,-59,7.09010947413234,7.09011780715898,NA
